"ID";"COMPANYTYPECATALOGID";"COMPANYTYPECODE";"SHORTNAME";"NAME"
18650;100;"P";"DECONTAM";"Decontam GmbH"
18651;100;"P";"HS-ACTIVA";"Hs-Activa GmbH"
18652;100;"P";"YINGLI EUROPE";"Yingli Europe GmbH"
18654;100;"P";"NUTRI-FIT";"Nutri-Fit GmbH & Co. KG"
18655;100;"P";"SUPERKOST";"Superkost GmbH"
18658;100;"P";"DUOMEDICA";"Duomedica GmbH"
18660;100;"P";"VITALYTE";"Vitalyte Gbr Kerstin Klöffer Thorsten R. Maier"
18661;100;"P";"LINDA";"Linda AG"
18662;100;"P";"TRENDAGE UG";"Trendage Ug"
18665;100;"P";"STRUMPFVERTR. HIMMEL";"Groß- U. Einzelhandel Strumpfvertrieb Himmel E.K."
18667;100;"P";"NPV-RANZAU";"Npv-Ranzau (Natur Pur Versand Ranzau) Marcus Ranzau"
18669;100;"P";"WHITEWALL";"Whitewall GmbH C/O S-Lifestyle Group GmbH"
18671;100;"P";"Dermacon GmbH";"Dermacon GmbH"
18673;100;"P";"AMPRI";"Ampri Handelsgesellschaft Mbh"
18674;100;"P";"ERBASENS";"Erbasens Dr. Elke Schulz"
18675;100;"P";"MEDX5";"Medx5 GmbH & Co. KG"
18676;100;"P";"TOPMEDICARE";"Topmedicare GmbH"
18677;100;"P";"UROCLEAN";"Uroclean GmbH"
18681;100;"P";"LFM-DIAGNOSTIKA";"LFM-Diagnostika oHG"
18682;100;"P";"NW UMWELTLOESUNGS";"Nw Umweltlösungs Und -Technik GmbH"
18683;100;"P";"OTC INTERPHARMA";"Otc Interpharma GmbH"
18684;100;"P";"BIOACTIVE FOOD";"Bioactive Food GmbH"
18689;100;"P";"AT TECHNOLOGIES";"At Technologies GmbH"
18690;100;"P";"LIVONDO";"Livondo GmbH & Co. KG"
18691;100;"P";"MAKU TEC";"Maku Tec Kg Industrie- Und Medizintechnik"
18693;100;"P";"MONASAN/ROSENHEIM";"Monasan GmbH"
18694;100;"P";"C-M-T-S";"C-M-T-S Dipl. Ing. Paul Wehrenpfennig"
18695;100;"P";"DARSSNATURALIS";"Darssnaturalis GmbH"
18696;100;"P";"SANDORADO";"Sandorado - Der Sanddornshop Inh. Claus Plachetka"
18698;100;"P";"WATER & SALT";"Water & Salt AG"
18700;100;"P";"STARZ MEDICAL SYSTEMS";"Starz Medical Systems Ug (Haftungsbeschränkt)"
18701;100;"P";"ACTIMARE NATURAL";"Actimare Natural Cosmetics-Visionstreet Patrick Wagner"
18702;100;"P";"PUBLICARE";"Publicare GmbH"
18703;100;"P";"INKANATURA";"Inkanatura E. K. Inh. Antonio Moleros"
18704;100;"P";"ART PROJECT DESIGN";"Art Project Design- Entwicklungs- Und Handelsgesellschaft Mbh"
18707;100;"P";"ATC";"Atc Vertriebs- Und Immobilien GmbH"
18711;100;"P";"TOMAS VANICEK";"Emspoma Shop Tomas Vanicek"
18714;100;"P";"ALVITO";"Alvito GmbH"
18715;100;"P";"EVEANA";"Eveana Ug (Haftungsbeschränkt)"
18716;100;"P";"Flen Health GmbH";"Flen Health GmbH"
18717;100;"P";"NOVADIA";"Novadia GmbH"
18719;100;"P";"BIDIPHARMA";"Bidipharma GmbH"
18720;100;"P";"TYTEX";"Tytex GmbH"
18723;100;"P";"IMPEX TRADING";"Impex Trading E. Kfm. Stephan Christopher Cadell"
18724;100;"P";"TOP CAREDENT";"Top Caredent AG"
18726;100;"P";"BUETTNER";"Büttner Kg"
18727;100;"P";"SPROTTE PHARMA";"Sprotte Pharma GmbH"
18730;100;"P";"ALNOVA";"Alnova Ug (Haftungsbeschränkt)"
18731;100;"P";"MILCHKRISTALLE";"Milchkristalle GmbH"
18733;100;"P";"OLYMPUS";"Olympus Deutschland GmbH"
18734;100;"P";"COUNT";"Count GmbH"
18738;100;"P";"ALLIN DIAETETIK";"Allin Diätetik GmbH"
18741;100;"P";"DEMUTH";"Dr. Demuth GmbH & Co. KG"
18742;100;"P";"DERMASTHETIK";"Dermasthetik GmbH"
18744;100;"P";"ARNIKA INTERNATIONAL";"Arnika International GmbH"
18745;100;"P";"ECOACTION";"Ecoaction GmbH"
18747;100;"P";"TMATEC";"Tmatec GmbH"
18749;100;"P";"ERESEARCH TECHNOLOGY";"Eresearch Technology GmbH"
18751;100;"P";"WIEST UROPOWER";"Wiest Uropower Ltd."
18752;100;"P";"SANAEXPERT";"Sanaexpert GmbH"
18753;100;"P";"PHC PREMIUM HYGIENE";"Phc Premium Hygiene & Cosmetics GmbH & Co. KG"
18754;100;"P";"BIOPURE";"Biopure GmbH"
18755;100;"P";"ARTEMED PRODUCTS";"Artemed Products GmbH"
18756;100;"P";"PILZE WOHLRAB";"Pilze Wohlrab GmbH & Co. KG"
18757;100;"P";"COROPHARM";"Coropharm GmbH"
18761;100;"P";"GUSTAV WILMS";"Gustav Wilms Ohg"
18763;100;"P";"AYUROPA";"Ayuropa Susanne Und Robert Krauss Gbr"
18765;100;"P";"FRIDA VENTURES";"Frida Ventures GmbH"
18769;100;"P";"AUSTRINUS";"Austrinus GmbH"
18770;100;"P";"OLIBANUM B.V.";"Olibanum B.V."
18771;100;"P";"PROCON";"Procon Gesellschaft Für Kontinenzversorgung Rehabilitation Mbh"
18772;100;"P";"ACADEMIE SCIENTIFIQUE";"Academie Scientifique De Beaute GmbH"
18774;100;"P";"MRC SYSTEMS GMBH";"Mrc Systems GmbH"
18776;100;"P";"NAMI";"Nami Inh. Naoko Koda"
18782;100;"P";"MENAPHARM";"Menapharm Deutschland GmbH"
18783;100;"P";"LABOTECT";"Labotect Labor-Technik Göttigen GmbH"
18784;100;"P";"MEDICHEMA";"medichema GmbH"
18787;100;"P";"KALIXAN";"Kalixan AG"
18788;100;"P";"TECOMEDICAL";"Tecomedical GmbH"
18790;100;"P";"BIOZOON";"Biozoon GmbH"
18794;100;"P";"HYPOSAN";"Hyposan Thorsten Ortgies"
18795;100;"P";"ZEPTER MEDICAL";"Zepter Medical GmbH"
18796;100;"P";"VITALKUREN";"Vitalkuren GmbH"
18797;100;"P";"HERBICH";"Herbich Michael Sp. Z.O.O. Herbich Gracia"
18799;100;"P";"HERBACUS ESSENTICS";"Herbacus Essentics Products - Dietmar Zamberger -"
18800;100;"P";"THE BOOTS COMPANY";"The Boots Company Plc"
18801;100;"P";"HAHN MEDICAL";"Hahn Medical Systems GmbH"
18802;100;"P";"GLOBOVITA";"Globovita GmbH"
18807;100;"P";"DR SCHENCK PHARMA";"Dr Schenck Pharma GmbH"
18808;100;"P";"BIOENERGY HEALTHCARE";"Bioenergy Healthcare GmbH"
18810;100;"P";"CS DIAGNOSTICS";"Cs Diagnostics GmbH"
18813;100;"P";"VENOBIS";"Venobis Vertrieb Deutschland Kornet Ohg"
18817;100;"P";"DOK-NIK";"Dok-Nik"
18818;100;"P";"ZIGAVUS";"Zigavus Gülser Sür-Karduz"
18821;100;"P";"MEDISHOP";"Medishop - Medizinischer Handel Jürgen Single"
18824;100;"P";"AURIDROP";"Auridrop GmbH & Co. KG"
18827;100;"P";"ELITO HEALTH SCIENCE";"Elito Health Science GmbH"
18828;100;"P";"NIKOLAUS LUDWIG";"Nikolaus Ludwig GmbH"
18833;100;"P";"PHARMA DYNAMICS";"Pharma Dynamics GmbH"
18834;100;"P";"SOLUMED HELGA KOEHLER";"Solumed Helga Koehler"
18836;100;"P";"GRACHTENHAUS";"Grachtenhaus GmbH"
18837;100;"P";"RING APOTHEKE";"Ring Apotheke Inh. Thomas Beck E.K."
18838;100;"P";"MAXIMILIUM APOTHEKE";"Maximilium Apotheke Ohg"
18840;100;"P";"MY SUPPS";"My Supps GmbH & Co. KG"
18841;100;"P";"ELKA SYSTEMS";"Elka Systems GmbH"
18845;100;"P";"BILA GMBH & CO.KG";"Bila GmbH & Co. KG"
18849;100;"P";"DELFIEMO";"Delfiemo Gbr"
18853;100;"P";"FANGOCUR";"Fangocur GmbH"
18855;100;"P";"H-MEDICAL";"H-Medical GmbH Medizinprodukte - Großhandel"
18861;100;"P";"MSP CONCEPT";"Msp Concept GmbH & Co. KG"
18862;100;"P";"SANGUVIT";"Sanguvit GmbH"
18866;100;"P";"AN.MUT KOSMETIK";"An.Mut Kosmetik GmbH"
18868;100;"P";"AUSTRALIAN BODYC. APS";"Australian Bodycare Continental Aps"
18869;100;"P";"XADORA COSMETICS";"Xadora Cosmetics GmbH"
18870;100;"P";"KIBODAN";"Kibodan A/S"
18871;100;"P";"GALLMED";"Gallmed Ltd."
18874;100;"P";"SOWELL";"Sowell GmbH"
18876;100;"P";"LAVANTA";"Lavanta Sevgi Bicakci"
18881;100;"P";"HEWA TEA & MORE";"Hewa Tea & More Haloluwa Mudalige Hewakandamby"
18884;100;"P";"PHILIPP HENN";"Philipp Henn"
18885;100;"P";"SCHAEFERS SUESSE WERB.";"Schäfer┤S Süsse Werbung Ralph Schäfer"
18888;100;"P";"LATSCHENKIEFERPRODUKTE";"Latschenkieferprodukte Otto Althammer E.K."
18889;100;"P";"AMOSAL";"Amosal GmbH"
18890;100;"P";"AGENKI GMBH";"Agenki GmbH"
18891;100;"P";"IOI HANDELSGESELLSCHAF";"Ioi Handelsgesellschaft Mbh"
18894;100;"P";"DR. CLAUS PHARMA";"Dr. Claus Pharma GmbH"
18897;100;"P";"FCN";"Fcn (Fein-Chemikalien Nord)"
18898;100;"P";"SASTOMED";"Sastomed GmbH"
18901;100;"P";"NICEONE";"Niceone GmbH"
18903;100;"P";"MC PHARMA";"Mc Pharma & Cosmetics"
18905;100;"P";"ADAMUS GROUP";"Adamus Group GmbH"
18907;100;"P";"MENZ & KOENECKE";"Menz & Könecke GmbH"
18908;100;"P";"BONISSIMO";"Bonissimo GmbH"
18910;100;"P";"DREVE DENTAMID";"Dreve Dentamid GmbH"
18917;100;"P";"WEGENO HANDELSGES.";"Wegeno Handelsgesellschaft Mbh"
18920;100;"P";"INWATER BIOTEC";"Inwater Biotec GmbH"
18924;100;"P";"SOMATEM";"Somatem GmbH"
18926;100;"P";"preOx.RS GmbH";"preOx.RS GmbH"
18936;100;"P";"MW BALANCE";"Mw Balance AG"
18939;100;"P";"HEIDELBERG-APOTHEKE";"Heidelberg-Apotheke Inh. Johannes Ertelt E.K."
18941;100;"P";"AIDAMED";"Aidamed E.K. - Produktion & Vertrieb Med. Produkte & Med. Geräte"
18942;100;"P";"MYDENTAL";"Mydental GmbH"
18945;100;"P";"ADPHARM";"Adpharm GmbH"
18946;100;"P";"MEDI FACHHANDEL";"Medi Fachhandel E.K."
18947;100;"P";"ebiga-VISION GmbH";"ebiga-VISION GmbH"
18948;100;"P";"JARROW DEUTSCHLAND";"Jarrow Deutschland GmbH"
18949;100;"P";"PRO BONO BIO";"Pro Bono Bio International Trading Ltd."
18950;100;"P";"VITRY FRERES";"Vitry Freres Sa"
18953;100;"P";"AZ ZAHNCREME";"Az Zahncreme GmbH"
18957;100;"P";"DR. KOLL BIOPHARM";"Dr. Koll Biopharm GmbH"
18958;100;"P";"METEC PRODUKTIONS";"Metec Produktions GmbH Inh. Norbert Hilpert E.K."
18959;100;"P";"ACE HANDELS & ENTW.";"Ace Handels- & Entwicklungs GmbH"
18961;100;"P";"SCHAEFER PRODUKTE";"Schäfer Produkte GmbH"
18962;100;"P";"HEALTH & VITAMINS";"Health & Vitamins Tobias Rottau"
18963;100;"P";"NOORDZORG";"Noordzorg B.V."
18964;100;"P";"LA MARCHANTE";"La Marchante Ug (Haftungsbeschränkt) Jill-Evelyn Hellwig"
18966;100;"P";"BREU";"Breu GmbH"
18967;100;"P";"FIXXGLOVE";"Fixxglove Ltd."
18968;100;"P";"DR JUICE";"Dr Juice Marketing Co J.B.B. Vertriebsb"
18970;100;"P";"DR. GOERG";"Dr. Goerg GmbH"
18971;100;"P";"S.I.CELL";"S.I.Cell S.P.A."
18973;100;"P";"MARKENCHALET";"Markenchalet GmbH"
18974;100;"P";"ELKOMED";"Elkomed AG"
18975;100;"P";"INFOX";"Infox GmbH & Co. Informationslogistik Kg"
18977;100;"P";"ACA Müller ADAG Pharma Vertriebs GmbH";"ACA Müller ADAG Pharma Vertriebs GmbH"
18978;100;"P";"CEYLON HEALTH CARE";"Ceylon Health Care GmbH"
18979;100;"P";"KPDM";"Kpdm GmbH"
18980;100;"P";"OLIMP LAB GERMANY";"Olimp Laboratories Germany Zn Der Olimp Laboratories Sp.Z.O.O"
18981;100;"P";"MWP";"Mwp GmbH"
18982;100;"P";"AEROMEDIC";"Aeromedic GmbH"
18986;100;"P";"INTERCONTAKT";"Intercontakt GmbH"
18987;100;"P";"MOEBERT PROBAS";"Moebert Probas Ug (Haftungsbeschränkt)"
18989;100;"P";"KIMBERLY-CLARK/PROFES.";"Kimberly-Clark GmbH Gb - Professional"
18992;100;"P";"HEINZ KURZ";"Heinz Kurz GmbH"
18993;100;"P";"APOMANUM";"Apomanum GmbH"
18994;100;"P";"GLOBAL VISION MEDICAL";"Global Vision Medical GmbH"
18997;100;"P";"ALPHACAPS";"Alphacaps GmbH"
18998;100;"P";"PROVIDUS-DIAGNOSTICS";"Providus-Diagnostics Inh. Michael Folk"
19000;100;"P";"ABS-OTC-VERTRIEB RMT";"Abs-Otc-Vertrieb Rmt GmbH"
19001;100;"P";"DMNOR";"Dmnor GmbH"
19003;100;"P";"PROMATEUM";"Promateum GmbH Management-Technik-Umwelt"
19006;100;"P";"HELIOLUX";"Heliolux GmbH"
19012;100;"P";"TROTEC HEALTH CARE";"Trotec Health Care GmbH"
19013;100;"P";"PHARMA SERVICE VEIT";"Pharma Service Veit Arthur-Peter Veit"
19015;100;"P";"MAMAVITA";"Mamavita Ug(Haftungsbeschränkt)"
19016;100;"P";"THD SPA";"Thd Spa"
19018;100;"P";"SAETA";"Saeta Haarkosmetik Dr. Stephan"
19019;100;"P";"ANDANZA";"Andanza International Inh. Ulrich Carl Östreicher"
19020;100;"P";"ILLES";"Illes GmbH"
19022;100;"P";"DR.MUIN PHARMAMED";"Dr. Muin Pharmamed GmbH"
19024;100;"P";"HUGO FROSCH";"Hugo Frosch GmbH Designprodukte Aus Kunststoff"
19030;100;"P";"CURLY & SMOOTH";"Curly & Smooth Licensing & Trading GmbH & Co. KG"
19032;100;"P";"Dr. Lechner GmbH";"Dr. Lechner GmbH"
19033;100;"P";"ORIGIO";"Origio GmbH"
19034;100;"P";"TASTYGOODS";"Tastygoods Ug (Haftungsbeschränkt)"
19036;100;"P";"REBOPHARM";"Rebopharm Arzneimittelvertriebs GmbH"
19037;100;"P";"SWISS NATURAL CARE";"Swiss Natural Care GmbH"
19038;100;"P";"VITAKING";"Vitaking GmbH"
19039;100;"P";"AGILPHARMA";"Agilpharma GmbH"
19041;100;"P";"MOSERMED";"Mosermed GmbH"
19044;100;"P";"MEDLINE INTERNATIONAL";"Medline International Germany GmbH"
19045;100;"P";"BIOHIT OYJ";"Biohit Oyj"
19046;100;"P";"BIONATURAL";"Bionatural GmbH"
19047;100;"P";"ANTI-INFECT";"Anti-Infect Medizinprodukte GmbH"
19051;100;"P";"Noracent Pharma Handels GmbH";"Noracent Pharma Handels GmbH"
19052;100;"P";"JW TRADING";"Jw Trading Jörg Wiggerink"
19056;100;"P";"PLANTACON";"Plantacon Ug Harald Krauß"
19057;100;"P";"KFF NATURPRODUKTE";"Kff Naturprodukte GmbH"
19059;100;"P";"REER";"Reer GmbH"
19060;100;"P";"DR. BOSSHAMMER";"Dr. Bosshammer Swiss Pharma GmbH"
19063;100;"P";"BIOLYT";"Biolyt R.Michele & Claude Geuggis"
19068;100;"P";"REBOOT";"Reboot Inh. Stefan Rack"
19069;100;"P";"STRAUB";"Straub GmbH"
19071;100;"P";"ULTI MED PRODUCTS";"Ulti Med Products GmbH"
19075;100;"P";"HUMANTECHNIK";"Humantechnik GmbH Gesellschaft Zur Humanisierung Der Lebens- Und Arbeitsumwelt"
19077;100;"P";"SUPERHOTPAD";"Superhotpad Ug (Haftungsbeschränkt)"
19078;100;"P";"AESCULAPIUS";"Aesculapius-Rmd GmbH"
19085;100;"P";"MOM&MOMMY";"Mom&Mommy GmbH"
19092;100;"P";"WEYERGANS HIGH CARE";"Weyergans High Care AG"
19093;100;"P";"AMTS-SYSTEM";"Amts-System GmbH"
19097;100;"P";"COOK DEUTSCHLAND";"Cook Deutschland GmbH"
19101;100;"P";"ALPNUTRITION";"Alpnutrition GmbH"
19105;100;"P";"STAR-NATURWOLLPRODUKTE";"Star-Naturwollprodukte Und Mehr E.K. (Star-Medico)"
19107;100;"P";"SYNERGEN";"Synergen AG"
19109;100;"P";"DR.OELSCHLAEGER NATURA";"Dr. Oelschläger Natura Trade Dr. Andreas Oelschläger"
19112;100;"P";"PLUROGEN THERAPEUTICS";"Plurogen Therapeutics Inc."
19120;100;"P";"Proreo Pharma";"Proreo Pharma GmbH"
19121;100;"P";"JUNAPHARM";"Junapharm GmbH"
19122;100;"P";"DR. R. HEBERER";"Dr. R. Heberer Naturheilmittel GmbH"
19124;100;"P";"KOCZYBA";"Koczyba GmbH"
19125;100;"P";"ASCONEX Formentera S.L.";"ASCONEX Formentera S.L."
19126;100;"P";"SOLNOVA";"Solnova AG"
19127;100;"P";"HARRAS APOTHEKE";"Harras-Apotheke Apotheker Dr. Karl Heinz Sensch"
19128;100;"P";"COOL & MOVE";"Cool & Move Ug (Haftungsbeschränkt)"
19131;100;"P";"BOGAR AG";"Bogar AG"
19133;100;"P";"DHB";"Dhb GmbH & Co. KG"
19134;100;"P";"AQUA-LEVIS";"Aqua-Levis Konstantinos Filippos Tsalikis"
19135;100;"P";"KLAR SEIFEN";"Klar Seifen GmbH"
19136;100;"P";"GEHRLICHER";"Gehrlicher Pharmazeutische Extrakte GmbH"
19140;100;"P";"STRIEBELWATTE";"Striebelwatte E. Kfr."
19150;100;"P";"HERBALUX";"Herbalux Deutschland GmbH"
19156;100;"P";"FEDO GMBH & CO. KG";"Fedo GmbH & Co. KG"
19157;100;"P";"BONAFAIR";"Bonafair AG"
19158;100;"P";"ECA MEDICAL";"Eca Medical Handels- GmbH"
19160;100;"P";"DERMO PHARMACIE";"Dermo Pharmacie & Parfums S.A."
19161;100;"P";"SCHLANGENBERG";"Schlangenberg Handelsgesellschaft Mbh"
19164;100;"P";"RHEMUS";"Rhemus GmbH"
19165;100;"P";"2care4 ApS";"2care4 ApS"
19166;100;"P";"CURAPRODUCTS";"Curaproducts GmbH"
19168;100;"P";"EUROPRAXX";"Europraxx GmbH & Co. KG"
19169;100;"P";"ROBERT SCHINDELE";"Robert Schindele Gesmbh"
19171;100;"P";"MINA ENERGIE- KAELTE";"Mina Energie- Kälte- & Umwelttechnik E.Kfm."
19172;100;"P";"Juta Pharma GmbH";"Juta Pharma GmbH"
19173;100;"P";"EMCOTRADE";"Emcotrade GmbH"
19174;100;"P";"pharmedix GmbH";"pharmedix GmbH"
19175;100;"P";"ALSERPHARM";"Alserpharm S.R.O."
19177;100;"P";"SNOW";"Snow Heike Lamersdorf"
19178;100;"P";"KASPER & RICHTER";"Kasper & Richter GmbH & Co. KG"
19182;100;"P";"A&M KREATIVFABRIK";"A&M Kreativfabrik GmbH"
19183;100;"P";"A-PLUS SERVICE";"A-Plus Service GmbH"
19184;100;"P";"ACAIPUR VENKER & WEBER";"Acaipur Venker & Weber Kg"
19186;100;"P";"THYMOS ELVAU";"Thymos Elvau Albert Zach"
19188;100;"P";"CERES";"Ceres Heilmittel GmbH"
19189;100;"P";"CLINIGEN";"Clinigen Healthcare Limited"
19191;100;"P";"CADION AS VERTRIEBS";"Cadion As Vertriebs GmbH"
19193;100;"P";"ITSASMALLWORLD";"Itsasmallworld Benelux B.V."
19195;100;"P";"PMC/MONSCHAU";"P.M.C. Handels GmbH"
19196;100;"P";"Correvio GmbH";"Correvio GmbH"
19197;100;"P";"LABORAT. INNOTECH";"Laboratoire Innotech International"
19198;100;"P";"Kibion AB";"Kibion AB"
19199;100;"P";"SK Pharma Logistics GmbH";"SK Pharma Logistics GmbH"
19203;100;"P";"Tillotts Pharma GmbH";"Tillotts Pharma GmbH"
19204;100;"P";"CIS BIO";"Cis Bio GmbH"
19207;100;"P";"Medtronic BioPharma B.V.";"Medtronic BioPharma B.V."
19208;100;"P";"PHARBIL WALTROP";"Pharbil Waltrop GmbH"
19210;100;"P";"CYTOWELL";"Cytowell AG"
19212;100;"P";"NASIVENT VERTRIEB";"Nasivent Vertrieb Erik Wolfgang Sascha Koerner Promotion"
19214;100;"P";"LEGIO.TOOLS";"Legio.Tools GmbH"
19215;100;"P";"LIPPS E.K.";"Lipp┤S E.K. Inh. Sven Lipp"
19216;100;"P";"Alimera Sciences Ltd.";"Alimera Sciences Limited"
19217;100;"P";"NADH HANDELS";"Nadh Handels GmbH"
19218;100;"P";"PETERS";"Peters GmbH"
19219;100;"P";"Therakos (UK) Ltd.";"Therakos (UK) Ltd."
19222;100;"P";"FARODERM";"Faroderm GmbH"
19223;100;"P";"S & V TECHNOLOGIES";"S & V Technologies GmbH"
19224;100;"P";"BHI PRODUCTS";"Bhi Products GmbH"
19226;100;"P";"ULTICOS";"Ulticos GmbH"
19228;100;"P";"Jazz Pharmaceuticals";"Jazz Pharmaceuticals France SAS"
19229;100;"P";"BEXAMED";"Bexamed GmbH"
19235;100;"P";"AUTSCH & GO";"Autsch & Go E.U. Dunja De Carli"
19238;100;"P";"G. GRUENES LICHT";"G. Grünes Licht GmbH"
19239;100;"P";"OM VITAL VERTRIEBS";"Om Vital Vertriebs GmbH"
19241;100;"P";"TECNOMATIX-MEDICAL";"Tecnomatix-Medical Handelsges. Mbh"
19244;100;"P";"RANBAXY";"Ranbaxy GmbH"
19245;100;"P";"ONION";"Onion Gesellschaft Für Rationelles Bauen Mbh"
19246;100;"P";"ZERO";"Zero GmbH Christian Hepp"
19247;100;"P";"SANMED W-DENTEQUIP";"Sanmed. W-Dentequip Ltd."
19248;100;"P";"BIOSYNEX";"Biosynex Deutschland GmbH"
19250;100;"P";"NETHEAVEN";"Netheaven GmbH"
19252;100;"P";"NOVATECH";"Novatech International N.V."
19253;100;"P";"HEMOTEC MEDICAL";"Hemotec Medical GmbH"
19255;100;"P";"ToRa Pharma GmbH";"ToRa Pharma GmbH"
19257;100;"P";"BIOY HEALTHCARE";"Bioy Healthcare GmbH"
19259;100;"P";"MEDIZINTECH. D. SCHMID";"Medizintechnik Doris Schmid"
19260;100;"P";"KYRO CHEM";"Kyro Chem GmbH"
19261;100;"P";"QIMONDO";"Qimondo Limited Partnership"
19262;100;"P";"MEDICOFORUM";"Medicoforum GmbH"
19263;100;"P";"FAGUS PHARMA";"Fagus Pharma GmbH"
19266;100;"P";"EuroPharma DK ApS";"EuroPharma DK ApS"
19268;100;"P";"ROBIN WOUND";"Robin Wound GmbH I.L."
19269;100;"P";"CORANIMA";"Coranima GmbH"
19270;100;"P";"PAYPLUS";"Payplus GmbH"
19271;100;"P";"MALTESER STAHLWAREN";"Malteser-Stahlwarenfabrik Willi Bals GmbH & Co. KG"
19276;100;"P";"COSOMED";"Cosomed GmbH"
19282;100;"P";"HAWEST RESEARCH";"Hawest Research AG"
19283;100;"P";"HEROMED";"H.E.R.O. Med GmbH"
19284;100;"P";"STELO-WARTUNGSPRODUKTE";"Stelo - Wartungsprodukte E.K."
19288;100;"P";"ANWERINA DEUTSCHLAND";"Anwerina Deutschland GmbH"
19290;100;"P";"MITOCARE";"Mitocare GmbH & Co. KG"
19292;100;"P";"ARONAT";"Aronat- GmbH"
19293;100;"P";"SALTS HEALTHCARE";"Salts Healthcare Ltd."
19295;100;"P";"NU3";"Nu3 GmbH"
19296;100;"P";"BIOTA LABORATORIES";"Biota Laboratories GmbH"
19297;100;"P";"SIMONATAL";"Simonatal Inh. Jörg Kroes"
19298;100;"P";"BJOEKOVIT";"Bjökovit Björn Kolbe"
19300;100;"P";"PLANTHUMAN";"Planthuman Thomas Fink E.K"
19302;100;"P";"CHINA TCM TRADING";"China Tcm Trading GmbH"
19306;100;"P";"BETI LUE. SALBENMANUF.";"Beti Lue. Salbenmanufaktur Koppe & Lühmann Gbr Bettina Lühmann"
19309;100;"P";"ECO TERRA";"Eco Terra GmbH"
19310;100;"P";"STYLUX HAMBURG";"Stylux Hamburg GmbH"
19311;100;"P";"A.M.I. DEUTSCHLAND";"A.M.I. Agency For Medical Innovations Deutschland GmbH"
19312;100;"P";"LAVA MEDICUS";"Lava Medicus D.O.O."
19314;100;"P";"VENIAPHARM";"Veniapharm GmbH"
19316;100;"P";"GASTROPHARM HEALTHCARE";"Gastropharm Healthcare GmbH & Co. KG"
19317;100;"P";"PHYSICAL/NEUBEUERN";"Physical Ug (Haftungsbeschränkt)"
19318;100;"P";"CONASKIN";"Conaskin GmbH"
19320;100;"P";"BMV BENDER MEDICAL";"Bmv Bender Medical Vertrieb GmbH"
19321;100;"P";"GW NATURE COSMETIC";"Gw Nature Cosmetic GmbH"
19322;100;"P";"SCHNEEKOPPE";"Schneekoppe GmbH"
19325;100;"P";"CASCINA SAN CASSIANO";"Cascina San Cassiano Spa"
19329;100;"P";"RACKELMANN";"Rackelmann GmbH"
19335;100;"P";"STEFAN HAEFNER";"Stefan Häfner Idee-Konzept-Kontakt"
19336;100;"P";"DENTALOGUE";"Dentalogue GmbH & Co. KG"
19337;100;"P";"GANASSINI";"Ganassini GmbH"
19340;100;"P";"PRONTOMED";"Prontomed GmbH"
19343;100;"P";"WERUNIA";"Werunia GmbH"
19344;100;"P";"PHARMAKA / ESSEN";"Pharmaka GmbH & Co. KG"
19345;100;"P";"AYONO CHEMIE";"Ayono Chemie GmbH"
19346;100;"P";"APS";"Aps All Pharma Service Nettetal GmbH"
19348;100;"P";"BIOENERMED";"Bioenermed GmbH"
19349;100;"P";"LOSER";"Loser & Co. GmbH Vertrieb Von Dentalprodukten"
19350;100;"P";"BELIEVA";"Believa GmbH"
19351;100;"P";"NOVI-DENT";"Novi-Dent Ug & Co. KG"
19352;100;"P";"HAUER NATURPRODUKTE";"Hauer Naturprodukte Christian Hauer"
19355;100;"P";"CHOCOLAT SCHOENENBERG";"Chocolat Schönenberger AG"
19358;100;"P";"SALIN MEDICAIR";"Salin Medicair GmbH"
19361;100;"P";"AM INTERNAT. TESLA";"Am International Tesla AG"
19362;100;"P";"HYBEN VITAL INTERN.";"Hyben Vital International Aps"
19363;100;"P";"Marckyrl Pharma";"Marckyrl Pharma GmbH"
19364;100;"P";"FD Pharma GmbH";"FD Pharma GmbH"
19367;100;"P";"HYAKTIV";"Hyaktiv Ug (Haftungsbeschränkt)"
19372;100;"P";"GD Medical Pharma B.V.";"GD Medical Pharma B.V."
19374;100;"P";"HAKLE GMBH";"Hakle GmbH"
19375;100;"P";"SENGEWALD KLINIKPROD.";"Sengewald Klinikprodukte GmbH"
19379;100;"P";"SWISS HEALTH CARE";"Swiss Health Care AG"
19381;100;"P";"INFINITA";"Infinita GmbH"
19384;100;"P";"GR IRON LIONS";"Gr Iron Lions GmbH"
19385;100;"P";"RUEHE HEALTHCARE";"Ruehe Healthcare GmbH"
19386;100;"P";"MICREL MEDICAL";"Micrel Medical Devices Deutschland GmbH"
19387;100;"P";"GINTEC EUROPE";"Gintec Europe GmbH"
19388;100;"P";"HEALING HERBS/HAMBURG";"Healing Herbs GmbH"
19389;100;"P";"BIOLINE";"Bioline B.V."
19390;100;"P";"SYNOFIT EUROPE";"Synofit Europe B.V."
19391;100;"P";"MAREVI";"Marevi S.A."
19392;100;"P";"VIVERE";"Vivere GmbH"
19393;100;"P";"ORANGE PET";"Orange Pet GmbH"
19394;100;"P";"DR. CICHOS KOSMETIK";"Dr. Cichos Kosmetik Dr. Christoph Cichos"
19395;100;"P";"GLYCANA";"Glycana Ug (Haftungsbeschränkt)"
19400;100;"P";"SCHICK MEDICAL";"Schick Medical GmbH"
