"ID";"COMPANYID";"SEQNO";"CONTACTNAME1";"CONTACTNAME2";"COUNTRYCATALOGID";"COUNTRYCODE";"ZIP";"CITY";"STREET";"STREETNUMBER";"POBZIP";"POBCITY";"POBNUMBER";"ADDRESSTYPECATALOGID";"ADDRESSTYPECODE"
48119;18181;1;"Jaguara S.R.O.";"";101;"CZ";"25401";"Silove U Prahy";"Pod Kastankov";"553";"";"";"";202;"C"
48120;18182;1;"Klotz Labs Kosmetikmanufaktur GmbH";"";101;"DE";"80336";"München";"Kobellstr.";"2a";"";"";"";202;"C"
48121;18183;1;"tri.balance base products";"";101;"DE";"89312";"Günzburg";"Herrenberg";"7";"";"";"";202;"C"
48122;18184;1;"Kets GmbH";"";101;"DE";"51143";"Koeln-Porz";"Hauptstr.";"281";"";"";"";202;"C"
48124;18186;1;"R.O.C.S. Trading GmbH";"";101;"DE";"81377";"München";"Fürstenrieder Str.";"279a";"";"";"";202;"C"
48125;18187;1;"Daniela Kandrova Naturprodukte";"";101;"DE";"81549";"München";"Paulsdorfferstr.";"34";"";"";"";202;"C"
48127;18189;1;"Cumdente GmbH";"";101;"DE";"72076";"Tuebingen";"Paul-Ehrlich-Str.";"11";"";"";"";202;"C"
48129;18191;1;"Darco (Europe) GmbH";"";101;"DE";"82399";"Raisting";"Gewerbegebiet 18";"18";"";"";"";202;"C"
48130;18192;1;"Precur GmbH";"";101;"DE";"22417";"Hamburg";"Fossberger Moor";"27";"";"";"";202;"C"
48131;18193;1;"Strumpfw. Lindner GmbH";"";101;"DE";"09337";"Hohenstein-Ernstthal";"Goldbachstr.";"40";"09332";"Hohenstein-Ernstthal";"1260";202;"C"
48133;18195;1;"Fein-U.Naturkost GmbH";"";101;"DE";"30974";"Wennigsen";"Teichstr.";"3";"";"";"";202;"C"
48134;18196;1;"Solutions Vertr. GmbH";"";101;"DE";"83646";"Bad Toelz";"Im Farchet";"11";"";"";"";202;"C"
48135;18197;1;"Champignonz.R.Muenzner";"";101;"DE";"09496";"Marienberg";"Ernst-Thalmann-Str.";"51";"";"";"";202;"C"
48138;18200;1;"Asskea Medizintechnik GmbH";"";101;"DE";"99189";"Gebesee";"Haßlocher Str.";"9";"";"";"";202;"C"
48140;18202;1;"Reblu GmbH";"";101;"DE";"70794";"Filderstadt";"Hohe Straße";"74";"";"";"";202;"C"
48141;18203;1;"Naturkraftwerke";"";101;"CH";"8607";"Aathal-Seegraeben";"Gibelstrasse";"11";"";"";"";202;"C"
48143;18205;1;"Bionecs GmbH";"";101;"DE";"80333";"München";"Brienner Str.";"10";"";"";"";202;"C"
48144;18206;1;"Ts Products";"";101;"NL";"3843 AN";"Harderwijk";"Gelreweg";"9";"3840 AJ";"Harderwijk";"399";202;"C"
48145;18207;1;"I.M.S. GmbH";"";101;"DE";"44287";"Dortmund";"Schueruferstr.";"271";"";"";"";202;"C"
48147;18209;1;"Jala Neti Ltd. & Co. KG";"";101;"DE";"30853";"Langenhagen";"Hoppegartenring";"111";"";"";"";202;"C"
48148;18210;1;"Arganpur GmbH";"";101;"DE";"44139";"Dortmund";"Friedensstr.";"23";"";"";"";202;"C"
48152;18214;1;"Nadja Mayrhofer";"";101;"AT";"6233";"Kramsach";"Winkl";"68";"";"";"";202;"C"
48156;18218;1;"Hydrotech St. GmbH&Cokg";"";101;"DE";"15344";"Strausberg";"Lehmukuhlenring";"36";"";"";"";202;"C"
48158;18220;1;"Heliopharm B.V";"";101;"NL";"";"";"";"";"5944 ZG";"Arcen";"4322";202;"C"
48160;18222;1;"Schlaf-Laden";"";101;"DE";"59071";"Hamm";"Fichtestrasse";"12";"";"";"";202;"C"
48161;18223;1;"Reininger AG";"";101;"DE";"60437";"Frankfurt";"Berner Str.";"32-34";"";"";"";202;"C"
48162;18224;1;"Raphael-Apotheke";"";101;"DE";"25364";"Westerhorn";"Bahnhofstr.";"53";"";"";"";202;"C"
48163;18225;1;"Handelshaus Dittm. GmbH";"";101;"DE";"97727";"Fuchsstadt";"Kissinger Str.";"68";"";"";"";202;"C"
48166;18228;1;"Lensspirit GmbH";"";101;"DE";"04105";"Leipzig";"Eutritzscher Str.";"24a";"";"";"";202;"C"
48167;18229;1;"Vbk Gdbr";"";101;"DE";"90765";"Fuerth";"Georg-Zorn-Str.";"37";"";"";"";202;"C"
48168;18230;1;"C&C Compound&Care GmbH";"";101;"DE";"22767";"Hamburg";"Grosse Bergstr.";"262";"";"";"";202;"C"
48172;18234;1;"Travel Blue GmbH";"";101;"DE";"20097";"Hamburg";"Lippeltstr.";"1";"";"";"";202;"C"
48174;18236;1;"Gml German Med.La. GmbH";"";101;"DE";"75179";"Pforzheim";"Reutlinger Str.";"14";"";"";"";202;"C"
48176;18238;1;"Gaumex-Stefan Imielski";"";101;"DE";"80801";"Muenchen";"Hohenzollernstr.";"27";"";"";"";202;"C"
48177;18239;1;"Cardimac GmbH";"";101;"DE";"23923";"Lüdersdorf";"Hauptstr.";"27F";"";"";"";202;"C"
48180;18242;1;"Tricon Med E.K.";"";101;"DE";"34587";"Felsberg";"Dorfstr.";"4";"";"";"";202;"C"
48181;18243;1;"Biochem Bernburg GmbH";"";101;"DE";"06406";"Bernburg (Saale)";"Neuer Weg";"1";"";"";"";202;"C"
48184;18246;1;"China / Vitalmed";"";101;"DE";"83355";"Grabenstätt";"Tüttenseestr.";"7a";"";"";"";202;"C"
48185;18247;1;"Alca Mobil GmbH";"";101;"DE";"15859";"Storkow";"Kurzer Weg";"1";"";"";"";202;"C"
48187;18249;1;"Delta Med GmbH & Co. KG";"";101;"DE";"45479";"Mülheim An Der Ruhr";"Uhlenhorstweg";"29A";"";"";"";202;"C"
48190;18252;1;"Segufix-Bandagen Das Humane System GmbH & Co. KG";"";101;"DE";"21266";"Jesteburg";"Allerbeeksring";"33";"21262";"Jesteburg";"1142";202;"C"
48192;18254;1;"Enttex GmbH";"";101;"DE";"30625";"Hannover";"Wolfsburgerdamm";"26A";"30603";"Hannover";"610341";202;"C"
48193;18255;1;"Aubrey-Organics GmbH";"";101;"DE";"26789";"Leer";"Norderstr.";"30";"";"";"";202;"C"
48195;18257;1;"Dr. Zippelius S.R.L. Unipersonale";"";101;"IT";"50135";"Settignano (Firenze)";"Via San Romano";"7r";"";"";"";202;"C"
48199;18261;1;"Apotheke Am Zoll Andres Bittner";"";101;"DE";"22081";"Hamburg";"Alter Teichweg";"7";"";"";"";202;"C"
48204;18266;1;"Sun-Vertrieb GmbH";"";101;"DE";"67294";"Orbis";"Am Koppelberg";"";"67287";"Kirchheimbolanden";"1467";202;"C"
48206;18268;1;"Water-Jel Europe Llp";"";;"";"SG 137BJ";"Herts Hertford";"384 The Mead Business Center Mead Lane";"";"";"";"";202;"C"
48208;18270;1;"PharmaSGP GmbH";"";101;"DE";"82166";"Gräfelfing";"Am Haag";"14";"";"";"";202;"C"
48209;18271;1;"Nicapur Supplements GmbH & Co. KG";"";101;"AT";"1060";"Wien";"Liniengasse";"14";"";"";"";202;"C"
48210;18272;1;"nal von minden GmbH";"";101;"DE";"93053";"Regensburg";"Friedensstr.";"32";"";"";"";202;"C"
48212;18274;1;"Glasow & Wagatha Medical GmbH";"";101;"DE";"81827";"München";"Solalindenstr.";"71";"";"";"";202;"C"
48213;18275;1;"Aivimed GmbH";"medizinische Optik";101;"DE";"65205";"Wiesbaden";"Borsigstr.";"34";"";"";"";202;"C"
48214;18276;1;"Genovia GmbH";"";101;"DE";"04442";"Zwenkau";"Kaufmannring";"19";"";"";"";202;"C"
48219;18281;1;"Meditrade Med.Tra. GmbH";"";101;"DE";"28876";"Oyten";"Rudolf-Diesel-Str.";"30";"";"";"";202;"C"
48221;18283;1;"Lca Pharmaceutical";"";101;"FR";"28000";"Chartres";"9 Allee Promethee";"";"";"";"";202;"C"
48223;18285;1;"Device-Service-Point";"";101;"DE";"59590";"Geseke";"Kurzer Weg";"2";"";"";"";202;"C"
48224;18286;1;"Varoxgas GmbH";"";101;"DE";"22041";"Hamburg";"Neumann-Reichardt-Str.";"27-33";"";"";"";202;"C"
48225;18287;1;"Direct Beauty Prod.E.K";"";101;"DE";"30455";"Hannover";"Fraenkische Str.";"14A";"";"";"";202;"C"
48227;18289;1;"Nu Life Enterprise Ltd. & Co. Vertriebs Kg";"";101;"DE";"85653";"Aying";"Münchnerstr.";"6";"";"";"";202;"C"
48229;18291;1;"Ecosana Medizinpr. GmbH";"";101;"DE";"96188";"Stettfeld";"Am Goeckel";"24";"";"";"";202;"C"
48230;18292;1;"Terra Mundo GmbH";"";101;"DE";"61348";"Bad Homburg";"Ferdinandstr.";"24";"";"";"";202;"C"
48231;18293;1;"Air Liquide Medical";"";101;"IT";"25073";"Bovezzo";"Via Dei Prati";"62";"";"";"";202;"C"
48234;18296;1;"Seven Days Cosmetic GmbH";"";101;"DE";"04299";"Leipzig";"Oststr.";"118";"";"";"";202;"C"
48235;18297;1;"Larome Aromatherapie";"";101;"DE";"76137";"Karlsruhe";"Karlstr.";"97-99";"";"";"";202;"C"
48237;18299;1;"Secret Of Health Ltd.";"";101;"DE";"90766";"Fürth";"Cuxhavenerstr.";"59";"";"";"";202;"C"
48238;18300;1;"Cirrus Healthcare Prod";"";;"";"";"Sandwich - Kent Ct13 9qx";"10 Crystal Business Centre Ramsgate Road";"";"";"";"";202;"C"
48241;18303;1;"Life Prevent GmbH";"";101;"AT";"1070";"Wien";"Burggasse";"466";"";"";"";202;"C"
48243;18305;1;"Bns Vertriebs GmbH";"";101;"DE";"55120";"Mainz";"Rheinallee";"104";"";"";"";202;"C"
48244;18306;1;"Neuseelandhaus GmbH";"";101;"DE";"59192";"Bergkamen";"Werner Str.";"191";"";"";"";202;"C"
48248;18310;1;"Fischer & Sohn Gbr";"";101;"DE";"45739";"Oer-Erkenschwick";"Schachtstr.";"21A";"";"";"";202;"C"
48250;18312;1;"Medichemia GmbH";"";101;"DE";"83098";"Brannenburg";"Bahnhofstr.";"94";"83098";"Brannenburg";"1145";202;"C"
48253;18315;1;"Knobivital Naturheilmittel GmbH";"";101;"DE";"88239";"Wangen-Neuravensburg";"Kellerbühlstr.";"2";"88229";"Wangen";"1318";202;"C"
48257;18319;1;"Dermikon GmbH";"";101;"DE";"41812";"Erkelenz";"Neusser Str.";"15a";"";"";"";202;"C"
48258;18320;1;"Olaf Strathe Pro Vigo Vertriebs- Und Beteiligungsgesellschaft";"";101;"DE";"47906";"Kempen";"St. Töniser Str.";"22";"";"";"";202;"C"
48259;18321;1;"Buck Elektromed. GmbH";"";101;"DE";"74906";"Bad Rappenau";"Riemenstr.";"14/1";"";"";"";202;"C"
48261;18323;1;"Careline E.K.";"";101;"DE";"40589";"Duesseldorf";"Reisholzer Werftstr.";"9";"";"";"";202;"C"
48263;18325;1;"De Crignis GmbH&Co. KG";"";101;"DE";"86825";"Bad Woerishofen";"Max-Planck-Str.";"1-5";"";"";"";202;"C"
48266;18328;1;"Kloster-Pharma Consulting Rr GmbH";"";101;"DE";"77836";"Rheinmünster";"Hurststr.";"14";"";"";"";202;"C"
48270;18332;1;"Mentaltraining-Beckers GmbH";"";101;"DE";"52538";"Selfkant";"Birder Str.";"2B";"";"";"";202;"C"
48273;18335;1;"Makana Prod.+Vert. GmbH";"";101;"DE";"76877";"Offenbach A.D. Queich";"In Den Birkenwiesen";"15";"";"";"";202;"C"
48274;18336;1;"Mammut Pharma GmbH";"";101;"DE";"10965";"Berlin";"Am Tempelhofer Berg";"6";"";"";"";202;"C"
48275;18337;1;"Loewen Apotheke";"";101;"DE";"23552";"Luebeck";"Dr.-Julius-Leber-Str.";"13";"";"";"";202;"C"
48276;18338;1;"Maienfelser Naturkosm.";"";101;"DE";"71543";"Wuestenrot-Maienfels";"Im Burgfrieden";"17";"";"";"";202;"C"
48277;18339;1;"Medima Vertriebs GmbH";"";101;"DE";"72461";"Albstadt";"Ob Dem Kieserstal";"57";"";"";"";202;"C"
48282;18344;1;"Momundo GmbH";"";101;"DE";"34308";"Bad Emstal";"Bahnhofstr.";"1";"";"";"";202;"C"
48284;18346;1;"Tara Cosmetics";"";101;"DE";"30855";"Langenhagen";"Hessenstr.";"1";"";"";"";202;"C"
48286;18348;1;"Bayer Staatsmin Umwelt";"";101;"DE";"81925";"Muenchen";"Rosenkavalierplatz";"2";"81901";"Muenchen";"810140";202;"C"
48287;18349;1;"Af-Vital Christa Schultz E.K.";"";101;"DE";"24813";"Schülp";"Waldweg";"15";"";"";"";202;"C"
48288;18350;1;"Dr. J. Haensler GmbH";"";101;"DE";"76473";"Iffezheim";"Nordring";"8";"76471";"Iffezheim";"23";202;"C"
48290;18352;1;"Purax International GmbH";"";101;"AT";"5020";"Salzburg";"Kürsinger Strasse";"7";"";"";"";202;"C"
48291;18353;1;"MIC Medical Instruments Corporation GmbH";"";101;"DE";"32051";"Herford";"Oststr.";"69";"";"";"";202;"C"
48293;18355;1;"Cosmos-Alkoholtes. GmbH";"";101;"DE";"23795";"Bad Segeberg";"Am Ihlsee";"18";"";"";"";202;"C"
48297;18359;1;"Dst Diagnost.Syst. GmbH";"";101;"DE";"19061";"Schwerin";"Hagenower Str.";"73";"";"";"";202;"C"
48299;18361;1;"Lemon Pharma GmbH & Co. KG";"";101;"DE";"40468";"Düsseldorf";"Kieshecker Weg";"148";"";"";"";202;"C"
48302;18364;1;"Dline GmbH";"";101;"DE";"93049";"Regensburg";"Wernerwerkstraße";"2";"";"";"";202;"C"
48304;18366;1;"Stevia Germany GmbH & Co. KG";"";101;"DE";"45131";"Essen";"Ursulastr.";"17-19";"";"";"";202;"C"
48306;18368;1;"Sanoviel E.K. Diät-& Pharmaka-Produkte";"";101;"DE";"31812";"Bad Pyrmont";"An Der Hude";"11";"";"";"";202;"C"
48308;18370;1;"Medimex GmbH";"";101;"DE";"65549";"Limburg";"In Den Fritzenstuecker";"9-11";"";"";"";202;"C"
48309;18371;1;"Apot.Market.Partner AG";"";101;"DE";"46149";"Oberhausen";"Weissensteinstr.";"109";"";"";"";202;"C"
48310;18372;1;"Leco System Marke. GmbH";"";101;"DE";"89547";"Gerstetten";"Elsternweg";"4";"";"";"";202;"C"
48311;18373;1;"Uhland-Apotheke";"";101;"DE";"71111";"Waldenbuch";"Gartenstr.";"1";"";"";"";202;"C"
48312;18374;1;"Retipalm GmbH";"";101;"DE";"55425";"Waldalgesheim";"Spitalwiese";"10A";"";"";"";202;"C"
48313;18375;1;"Lange-Lm Ug & Co. KG";"";101;"DE";"66440";"Blieskastel";"Bliesgau";"85-85a";"";"";"";202;"C"
48314;18376;1;"OPHTHALMO Pro GmbH";"";101;"DE";"66386";"St. Ingbert";"Im Reihersbruch";"1";"";"";"";202;"C"
48315;18377;1;"Eakin GmbH";"";101;"DE";"80801";"München";"Ainmillerstr.";"34";"80751";"München";"440253";202;"C"
48318;18380;1;"C.Hedenkamp GmbH&Co. KG";"";101;"DE";"33161";"Hoevelhof";"Schierbusch";"1";"";"";"";202;"C"
48321;18383;1;"Georg Rösner Vertriebs GmbH";"";101;"DE";"94315";"Straubing";"Stettiner Str.";"12";"";"";"";202;"C"
48322;18384;1;"Rettenmaier GmbH+Co. KG";"";101;"DE";"73494";"Rosenberg";"Holzmuehle";"1";"";"";"";202;"C"
48323;18385;1;"Muckel Naturprodukte Ug";"";101;"DE";"57399";"Kirchhundem";"Unterer Eichhagen";"2a";"";"";"";202;"C"
48324;18386;1;"Fit1-24 Lorimer Roland";"";101;"CH";"4225";"Brislach";"Riedweg";"10";"";"";"";202;"C"
48325;18387;1;"Psoriasum Dtl Ug";"";101;"DE";"01279";"Dresden";"Alttolkewitz";"14";"";"";"";202;"C"
48326;18388;1;"Mobilitas Health Group Forschungs- U. Vertriebs GmbH";"";101;"AT";"4600";"Thalheim";"Am Thalbach";"3";"";"";"";202;"C"
48328;18390;1;"Kasa";"";101;"DE";"64380";"Roßdorf";"Am Mönchsteg";"1a";"";"";"";202;"C"
48330;18392;1;"O'Zoo GmbH";"";101;"DE";"19374";"Raduhn";"Dorfstr.";"2";"";"";"";202;"C"
48333;18395;1;"Vita Natura Ltd.&Co. KG";"";101;"DE";"53129";"Bonn";"Kessenicher Str.";"228";"";"";"";202;"C"
48334;18396;1;"Marita Reimann";"";101;"DE";"56414";"Steinefrenz";"Brunnenstr.";"8";"";"";"";202;"C"
48335;18397;1;"Aydon Gbr";"";101;"DE";"73312";"Geislingen / Steige";"Stuttgarterstr.";"204";"";"";"";202;"C"
48339;18401;1;"H3d Sas";"";101;"FR";"01590";"Lavancia";"Z.A. Sous La Combe";"";"";"";"";202;"C"
48341;18403;1;"Genoline A.Gatzweiler";"";101;"DE";"47804";"Krefeld";"Oberbenrader Str.";"77";"";"";"";202;"C"
48345;18407;1;"Figuril";"";101;"DE";"57074";"Siegen";"Dr.-Ernst-Str.";"62";"57022";"Siegen";"120126";202;"C"
48346;18408;1;"Organicvet GmbH";"";101;"DE";"26632";"Ihlow";"Gutenbergstr.";"11";"";"";"";202;"C"
48347;18409;1;"Biotrade GmbH";"";101;"DE";"12627";"Berlin";"Doebelner Str.";"5";"";"";"";202;"C"
48348;18410;1;"Handelsvertret. Kunze";"";101;"DE";"01723";"Kesselsdorf";"Talblick";"12";"";"";"";202;"C"
48349;18411;1;"Juventa Healthcare E.K.";"";101;"DE";"67098";"Bad Dürkheim";"Eichstr.";"22";"";"";"";202;"C"
48350;18412;1;"Aquapharm Health & Nutrition GmbH";"";101;"DE";"82390";"Eberfing";"Escherstraße";"16";"";"";"";202;"C"
48353;18415;1;"Portamare GmbH";"";101;"DE";"85391";"Allershausen";"Kesselbodenstr.";"11";"";"";"";202;"C"
48355;18417;1;"Tengler Druck GmbH";"";101;"DE";"85055";"Ingolstadt";"Hebbelstr.";"57";"";"";"";202;"C"
48357;18419;1;"Frank Sportswear Inh. Marcel Frank E.K.";"";101;"DE";"72401";"Haigerloch-Owingen";"Hauptstr. 2/1";"";"";"";"";202;"C"
48359;18421;1;"Take Cair Ug (Haftungsbeschränkt)";"";101;"DE";"95185";"Gattendorf";"Am Gewerbegebiet";"5";"";"";"";202;"C"
48360;18422;1;"Progal GmbH";"";101;"DE";"91599";"Dentlein A. Forst";"Friedhofweg";"5";"";"";"";202;"C"
48362;18424;1;"Bamberger-Wellne. GmbH";"";101;"DE";"89423";"Gundelfingen";"Industriestr.";"25";"89421";"Gundelfingen";"23";202;"C"
48366;18428;1;"Inge Prod.I.Lochbihler";"";101;"CH";"6005";"Luzern";"Langensandstr.";"25";"";"";"";202;"C"
48374;18436;1;"Ankubero GmbH";"";101;"DE";"50735";"Koeln";"Neusser Landstr.";"2";"";"";"";202;"C"
48375;18437;1;"Ccs Germany GmbH";"";101;"DE";"44143";"Dortmund";"Unterste-Wilms-Str.";"27";"";"";"";202;"C"
48376;18438;1;"Health Style Sarl";"";101;"CH";"1001";"Lausanne";"Rue Du Simplon";"37";"";"";"";202;"C"
48377;18439;1;"Bioform - A. Kuerner";"";101;"DE";"76571";"Gaggenau";"Schumannstr.";"3";"";"";"";202;"C"
48378;18440;1;"Aktiv Naturheilmittel";"";101;"DE";"32839";"Steinheim";"Ottenhausener Str.";"37";"";"";"";202;"C"
48379;18441;1;"Leschi GmbH";"";101;"DE";"10999";"Berlin";"Forster Str.";"10";"";"";"";202;"C"
48382;18444;1;"Glnp Life Sciences B.V";"";101;"NL";"";"4834 Tm Breda";"Allerheiligenweg";"41";"";"4803 Ep Breda";"4603";202;"C"
48383;18445;1;"L.C.Pliwa Cugurovic Ek";"";101;"DE";"34323";"Malsfeld-Ostheim";"Pliwa-Str.";"2";"";"";"";202;"C"
48387;18449;1;"St.Rochus-Apotheke Albrecht Binder E.K";"";101;"DE";"32839";"Steinheim";"Pyrmonter Str.";"7";"";"";"";202;"C"
48388;18450;1;"Aktiv Life Sport GmbH";"";101;"DE";"47906";"Kempen";"St. Toeniser Str.";"22";"";"";"";202;"C"
48389;18451;1;"biviax GmbH & Co. KG";"";101;"DE";"44229";"Dortmund";"Hagener Str.";"428";"";"";"";202;"C"
48391;18453;1;"Oripan Deutschland Gbr";"";101;"DE";"18119";"Rostock";"Streuwiesenweg";"9C";"";"";"";202;"C"
48392;18454;1;"Fysiotape B.V.";"";101;"NL";"7532";"Sw Enschede";"Midzomerweg";"8";"";"";"";202;"C"
48395;18457;1;"Granata GmbH & Co. KG";"";101;"DE";"59557";"Lippstadt";"Behringstr.";"40";"";"";"";202;"C"
48396;18458;1;"Medivis Ug (Haftungsbeschränkt)";"";101;"DE";"53113";"Bonn";"Prinz-Albert-Straße";"13";"";"";"";202;"C"
48397;18459;1;"Nutramin B.V.";"";101;"NL";"3815";"Lz Amersfoort";"Hogeweg";"228A";"";"";"";202;"C"
48398;18460;1;"Dr.B.Wach&Sarosiek Gbr";"";101;"DE";"53177";"Bonn";"Peter-Schwingen-Str.";"4";"";"";"";202;"C"
48399;18461;1;"Pervormance International GmbH";"";101;"DE";"89075";"Ulm";"Mühlsteige";"13";"";"";"";202;"C"
48400;18462;1;"Hbi Europe GmbH";"";101;"DE";"41812";"Erkelenz";"Koepestr.";"17";"";"";"";202;"C"
48401;18463;1;"Mss M.Sielaff Schaumst";"";101;"DE";"14476";"Potsdam";"Falknerstr.";"5";"";"";"";202;"C"
48403;18465;1;"Biocon Medizint. GmbH";"";101;"DE";"63933";"Mönchberg";"Triebweg";"1-3";"";"";"";202;"C"
48404;18466;1;"Bioradix Nv B+Pharma";"";101;"BE";"1790";"Affligem";"Kerkstraat";"80";"";"";"";202;"C"
48405;18467;1;"Wilamed GmbH Medizinische Geräte Und Zubehör";"";101;"DE";"91126";"Kammerstein";"Aurachhoehe";"5-7";"";"";"";202;"C"
48407;18469;1;"Quarkpack GmbH";"";101;"DE";"94060";"Pocking";"Heidestr.";"2";"";"";"";202;"C"
48408;18470;1;"Mahnaz Biomedicals GmbH";"";101;"DE";"21423";"Winsen / Luhe";"Rathausstr.";"44";"";"";"";202;"C"
48410;18472;1;"Euro Nutrador B.V.";"";101;"NL";"6370";"Aa Landgraaf";"Streeperstraat";"3C";"";"";"";202;"C"
48411;18473;1;"Cicoare Petru Teodor Handelsvertretung";"";101;"DE";"67549";"Worms";"Juttastr.";"75";"";"";"";202;"C"
48414;18476;1;"Biosalud Y Ecolog.S.A";"";101;"ES";"28260";"Galapagar (Madrid)";"Vencejo";"10";"";"";"";202;"C"
48416;18478;1;"Tiga-Med Dtl. GmbH";"";101;"DE";"07580";"Ronneburg";"Heidelbergweg";"9";"";"";"";202;"C"
48419;18481;1;"Desen Europe GmbH";"";101;"DE";"45131";"Essen";"Girardetstr. 2-38 Eing. 4";"";"";"";"";202;"C"
48420;18482;1;"Eks E. Kuehnert GmbH";"";101;"DE";"42655";"Solingen";"Mangenberger Str.";"264";"";"";"";202;"C"
48422;18484;1;"Imming & Theiss GmbH";"";101;"DE";"80335";"München";"Bayerstr.";"13";"";"";"";202;"C"
48425;18487;1;"Merete Medical GmbH";"";101;"DE";"14943";"Luckenwalde";"Im Biotechnologiepark";"";"";"";"";202;"C"
48427;18489;1;"Leblang GmbH";"";101;"DE";"12587";"Berlin";"Wißlerstr.";"19";"";"";"";202;"C"
48429;18491;1;"Pka-Vertriebs GmbH";"";101;"AT";"6900";"Bregenz";"Römerstr.";"2";"";"";"";202;"C"
48431;18493;1;"Curea Medical GmbH";"";101;"DE";"48565";"Steinfurt";"Münsterstr.";"61-65";"";"";"";202;"C"
48432;18494;1;"Life-Quell GmbH & Co. KG";"";101;"DE";"49078";"Osnabrück";"Blumenhaller Weg";"88";"";"";"";202;"C"
48435;18497;1;"Physiotherm GmbH";"";101;"DE";"80804";"München";"Leopoldstr.";"138";"";"";"";202;"C"
48436;18498;1;"Bioniche Teoranta Inverin Co.";"";101;"IE";"";"Casla County Galway";"Unit 6 Casla Industrial Estate";"";"";"";"";202;"C"
48437;18499;1;"Biosoft-Labor";"";101;"DE";"75365";"Calw";"Im Steckenaeckerle";"14";"75365";"Calw";"1108";202;"C"
48438;18500;1;"Hormocenta Kosmetik GmbH";"";101;"DE";"20354";"Hamburg";"Colonnaden";"41";"";"";"";202;"C"
48440;18502;1;"Best Service Company Arndt Wulf Peer Wille";"";101;"DE";"84347";"Pfarrkirchen";"Innere Simbacher Str.";"10";"";"";"";202;"C"
48442;18504;1;"Raad Algen E.K.";"";101;"DE";"20095";"Hamburg";"Kurze Muehren";"1";"";"";"";202;"C"
48443;18505;1;"Alldental Deutschland GmbH";"";101;"DE";"45147";"Essen";"Halbe Höhe";"57";"";"";"";202;"C"
48444;18506;1;"Hellmut Ruck GmbH";"";101;"DE";"75305";"Neuenbürg";"Daimlerstr.";"23";"";"";"";202;"C"
48445;18507;1;"Veracus GmbH";"";101;"DE";"27572";"Bremerhaven";"Fischkai";"1";"";"";"";202;"C"
48448;18510;1;"Doctor Duve Medic. GmbH";"";101;"DE";"80333";"München";"Perusastr.";"5";"";"";"";202;"C"
48449;18511;1;"Iceberg.De GmbH&Co. KG";"";101;"DE";"30177";"Hannover";"Pelikanplatz";"13";"";"";"";202;"C"
48451;18513;1;"Philmed Gbr";"";101;"DE";"07743";"Jena";"Erbertstr.";"2";"";"";"";202;"C"
48452;18514;1;"Alprevent GmbH";"";101;"DE";"21339";"Lüneburg";"Bessemerstr.";"3";"";"";"";202;"C"
48456;18518;1;"Die Baecker-Brued. Gbr";"";101;"DE";"83483";"Bischofswiesen";"Im Stangenwald";"40";"";"";"";202;"C"
48458;18520;1;"Handelson.Van Der Loop";"";101;"NL";"5583";"Ad Waalre";"Irenelaan";"2c";"";"";"";202;"C"
48460;18522;1;"Mhs Medizin. GmbH&Co. KG";"";101;"DE";"15344";"Strausberg";"Lehmkuhlenring";"36";"";"";"";202;"C"
48462;18524;1;"Prodena Reha Med. Ug";"";101;"DE";"66123";"Saarbruecken";"Dr.-Schoenemann-Str.";"46";"";"";"";202;"C"
48463;18525;1;"Kimetec GmbH Medizintechnik";"";101;"DE";"71254";"Ditzingen";"Gerlinger Str.";"36-38";"71242";"Ditzingen";"1350";202;"C"
48464;18526;1;"Patz GmbH Medizintech.";"";101;"DE";"46286";"Dorsten";"Köhler Feld";"10";"";"";"";202;"C"
48465;18527;1;"Wira GmbH Vertrieb Pharmazeutischer Präparate";"";101;"DE";"50259";"Pulheim";"Friedenstr.";"14B";"";"";"";202;"C"
48468;18530;1;"Naturwohl Pharma GmbH";"";101;"DE";"82166";"Gräfelfing";"Am Haag";"14";"";"";"";202;"C"
48470;18532;1;"Bodymed AG";"";101;"DE";"66459";"Kirkel";"Am Tannenwald";"6";"";"";"";202;"C"
48471;18533;1;"Oxentis GmbH";"";101;"DE";"37154";"Northeim";"Alte Poststraße";"2";"";"";"";202;"C"
48473;18535;1;"Black Bear GmbH";"";101;"AT";"1230";"Wien";"Triesterstr.";"346";"";"";"";202;"C"
48474;18536;1;"Bgt-Gesundheitspr. GmbH";"";101;"DE";"10965";"Berlin";"Lilienthalstr.";"14";"";"";"";202;"C"
48478;18540;1;"Wellnest International Ltd";"";;"";"RH19 1DQ";"East Grinstead West Sussex";"19 The Close";"";"";"";"";202;"C"
48481;18543;1;"Hech Europe GmbH";"";101;"DE";"12623";"Berlin";"Landsberger Str.";"251";"";"";"";202;"C"
48482;18544;1;"Vitis Traubenkern GmbH";"";101;"DE";"54349";"Trittenheim";"Spielesstr.";"17";"";"";"";202;"C"
48485;18547;1;"Medicohyl Pharma GmbH";"";101;"DE";"48167";"Münster";"Flasskuhl";"23";"";"";"";202;"C"
48486;18548;1;"Probio Naturprodukte Handelsgesellschaft Mbh";"";101;"DE";"61118";"Bad Vilbel";"Frankfurter Str.";"47-49";"";"";"";202;"C"
48491;18553;1;"Heck Hygiene GmbH";"";101;"DE";"34225";"Fuldabrück";"Ostring";"1";"";"";"";202;"C"
