"ID";"Hersteller";"Postleitzahl";"Stadt";"Straße und Hausnummer"
19164;"Rhemus GmbH";"22605";"Hamburg";"Droysenstr. 8"
19165;"2care4 ApS";"6710";"Esbjerg V";"Tomrervej 9"
19166;"Curaproducts GmbH";"64521";"Groß-Gerau";"Im Neugrund 13"
19168;"Europraxx GmbH & Co. KG";"49377";"Vechta";"Balzweg 9"
19169;"Robert Schindele Gesmbh";"3122";"Gansbach";"Kicking 18"
19171;"Mina Energie- Kälte- & Umwelttechnik E.Kfm.";"04249";"Leipzig";"Kunzestrasse 13"
19172;"Juta Pharma GmbH";"24941";"Flensburg";"Gutenbergstr. 13"
19173;"Emcotrade GmbH";"75438";"Knittlingen";"Pforzheimerstr. 51"
19174;"pharmedix GmbH";"40470";"Düseldorf";"Mörsenbroicher Weg 200"
19175;"Alserpharm S.R.O.";"85101";"Bratislava";"Kopcianska 14"
19177;"Snow Heike Lamersdorf";"64823";"Groß-Umstadt";"Marie-Curie-Str. 1-3"
19178;"Kasper & Richter GmbH & Co. KG";"91080";"Uttenreuth";"Erlanger Str. 14"
19182;"A&M Kreativfabrik GmbH";"1020";"Wien";"Odeongasse 2A/1"
19183;"A-Plus Service GmbH";"97076";"Würzburg";"Im Kreuz 9"
19184;"Acaipur Venker & Weber Kg";"33378";"Rheda-Wiedenbrück";"Am Stadtholz 33"
19186;"Thymos Elvau Albert Zach";"93059";"Regensburg";"Donaustaufer Str. 70"
19188;"Ceres Heilmittel GmbH";"50169";"Kerpen";""
19189;"Clinigen Healthcare Limited";"DE14 WW";"BurtonUpon-Trent";""
19191;"Cadion As Vertriebs GmbH";"90513";"Zirndorf / Wintersdorf";"Ansbacher Str. 2a"
19193;"Itsasmallworld Benelux B.V.";"1761 EH";"Anna Paulowna";"Nieuweweg 2B"
19195;"P.M.C. Handels GmbH";"52156";"Monschau";"Am Handwerkerzentrum 1"
19196;"Correvio GmbH";"33604";"Bielefeld";"Otto-Brenner-Str. 209"
19197;"Laboratoire Innotech International";"94110";"Arcueil";""
19198;"Kibion AB";"75450";"Uppsala";"Virdings Alle 32 a"
19199;"SK Pharma Logistics GmbH";"33729";"Bielefeld";"Remusweg 8"
19203;"Tillotts Pharma GmbH";"10707";"Berlin";"Kurfürstendamm 170"
19204;"Cis Bio GmbH";"10559";"Berlin";"Alt-Moabit 91d"
19207;"Medtronic BioPharma B.V.";"6422 PJ";"Heerlen";"Earl Bakkenstraat 10"
19208;"Pharbil Waltrop GmbH";"45731";"Waltrop";"Im Wirrigen 25"
19210;"Cytowell AG";"";"8201 Schaffhausen";"Muehlentalstraesschen 25"
19212;"Nasivent Vertrieb Erik Wolfgang Sascha Koerner Promotion";"12277";"Berlin";"Nunsdorfer Ring 15"
19214;"Legio.Tools GmbH";"72141";"Waldorfhäslach";"Schlattgrabenstr. 10"
19215;"Lipp┤S E.K. Inh. Sven Lipp";"63128";"Dietzenbach";"Konrad-Lang-Str. 31"
19216;"Alimera Sciences Limited";"GU11 1 PZ";"Hampshire";""
19217;"Nadh Handels GmbH";"1090";"Wien";""
19218;"Peters GmbH";"72459";"Albstadt";"Bolstr. 32"
19219;"Therakos (UK) Ltd.";"TW18 3AG";"Staines-upon-Thames (Surrey)";"Lotus Park The Causeway 3"
19222;"Faroderm GmbH";"61130";"Nidderau";"Eisenbahnstr. 15"
19223;"S & V Technologies GmbH";"16761";"Hennigsdorf";"Neuendorfstr. 20a"
19224;"Bhi Products GmbH";"83209";"Prien Am Chiemsee";"Prienerstr. 17a"
19226;"Ulticos GmbH";"10627";"Berlin";"Pestalozzistr. 36"
19228;"Jazz Pharmaceuticals France SAS";"69006";"Lyon";""
19229;"Bexamed GmbH";"90763";"Fuerth";"Salzstr. 14-17"
19235;"Autsch & Go E.U. Dunja De Carli";"6900";"Bregenz";"Schendlingerstr. 41"
19238;"G. Grünes Licht GmbH";"38116";"Braunschweig";"Ottweilerstr. 27"
19239;"Om Vital Vertriebs GmbH";"69214";"Eppelheim";""
19241;"Tecnomatix-Medical Handelsges. Mbh";"40764";"Langenfeld / Rhld.";"Hans-Böckler-Str. 24"
19244;"Ranbaxy GmbH";"51377";"Leverkusen";"Hemmelrather Weg 201"
19245;"Onion Gesellschaft Für Rationelles Bauen Mbh";"80637";"München";"Dachauer Str. 140E"
19246;"Zero GmbH Christian Hepp";"88348";"Bad Saulgau";"Wiesenstr. 18"
19247;"Sanmed. W-Dentequip Ltd.";"30938";"Burgwedel";"Allerhoopsweg 11A"
19248;"Biosynex Deutschland GmbH";"37079";"Göttingen";"Robert-Bosch-Breite 23"
19250;"Netheaven GmbH";"55131";"Mainz";"An Der Favorite 4"
19252;"Novatech International N.V.";"2250";"Olen";"Industrielaan 5D"
19253;"Hemotec Medical GmbH";"46342";"Velen";"Beckelmannsweg 10"
19255;"ToRa Pharma GmbH";"53842";"Troisdorf";"Langbaurghstr. 20a"
19257;"Bioy Healthcare GmbH";"65779";"Kelkheim";"Rettershof 5"
19259;"Medizintechnik Doris Schmid";"83059";"Kolbermoor";"Friedrich-Hebbel-Str. 8a"
19260;"Kyro Chem GmbH";"30900";"Wedemark";"Fasanenstr. 1"
19261;"Qimondo Limited Partnership";"";"Killarney Co. Kerry";""
19262;"Medicoforum GmbH";"30625";"Hannover";"Misburger Str. 81b"
19263;"Fagus Pharma GmbH";"50321";"Brühl";"Kloster Benden 2-6"
19266;"EuroPharma DK ApS";"6715";"Esbjerg N";"Oddesundvej 39"
19268;"Robin Wound GmbH I.L.";"66115";"Saarbrücken";"Nell-Breuning-Allee 6"
19269;"Coranima GmbH";"79111";"Freiburg";"Bötzinger Str. 62"
19270;"Payplus GmbH";"52146";"Würselen";"Krefelderstr. 12"
19271;"Malteser-Stahlwarenfabrik Willi Bals GmbH & Co. KG";"42659";"Solingen";"Beckmannstr. 9"
19276;"Cosomed GmbH";"6900";"Bregenz";"Scheffelstr. 7"
19282;"Hawest Research AG";"6312";"Steinhausen";"Hinterbergstr. 24"
19283;"H.E.R.O. Med GmbH";"47058";"Duisburg";"Falkstr. 73-77"
19284;"Stelo - Wartungsprodukte E.K.";"37120";"Bovenden";"Industriestr. 12"
19288;"Anwerina Deutschland GmbH";"68165";"Mannheim";"Reichskanzler-Müller-Str. 21"
19290;"Mitocare GmbH & Co. KG";"81369";"München";"Plinganserstr. 15"
19292;"Aronat- GmbH";"31275";"Lehrte";"Nordlicht 6"
19293;"Salts Healthcare Ltd.";"B7 4AA";"Birmingham Aston";""
19295;"Nu3 GmbH";"10115";"Berlin";"Zinnowitzer Str. 8"
19296;"Biota Laboratories GmbH";"40212";"Düsseldorf";"Königsallee 92a"
19297;"Simonatal Inh. Jörg Kroes";"40670";"Meerbusch";"Erschsträßchen 5"
19298;"Bjökovit Björn Kolbe";"25524";"Itzehoe";"Bahnhofstr. 6"
19300;"Planthuman Thomas Fink E.K";"93057";"Regensburg";"Berliner Str. 18"
19302;"China Tcm Trading GmbH";"8807";"Freienbach";"Pfarrmatte 6"
19306;"Beti Lue. Salbenmanufaktur Koppe & Lühmann Gbr Bettina Lühmann";"09113";"Chemnitz";"Limbacher Str. 74"
19309;"Eco Terra GmbH";"61479";"Schlossbronn";"Butznickelst. 9"
19310;"Stylux Hamburg GmbH";"20251";"Hamburg";"Frickestr. 34"
19311;"A.M.I. Agency For Medical Innovations Deutschland GmbH";"86159";"Augsburg";"Morellstr. 33"
19312;"Lava Medicus D.O.O.";"1000";"Ljubljana";"Tehnoloski Park 19"
19314;"Veniapharm GmbH";"82031";"Grünwald";"Südliche Münchnerstr. 2"
19316;"Gastropharm Healthcare GmbH & Co. KG";"76437";"Rastatt";"Kehler Str. 7"
19317;"Physical Ug (Haftungsbeschränkt)";"83115";"Neubeuern";"Schwemmerweg 6"
19318;"Conaskin GmbH";"24118";"Kiel";"Schauenburgerstr. 116"
19320;"Bmv Bender Medical Vertrieb GmbH";"53819";"Neunkirchen";"Breite Str. 1a"
19321;"Gw Nature Cosmetic GmbH";"14974";"Ludwigsfelde";"Nuthedamm 16"
19322;"Schneekoppe GmbH";"21244";"Buchholz";"Müllerstr. 13a"
19325;"Cascina San Cassiano Spa";"12051";"Alba (Cn)";"Corso Piave 182"
19329;"Rackelmann GmbH";"61130";"Nidderau";"Dresdener Ring 20"
19335;"Stefan Häfner Idee-Konzept-Kontakt";"96342";"Stockheim-Burggrub";"Schützenstr. 1a"
19336;"Dentalogue GmbH & Co. KG";"80803";"München";"Clemensstr. 25"
19337;"Ganassini GmbH";"10117";"Berlin";""
19340;"Prontomed GmbH";"32120";"Hiddenhausen";"Am Bahndamm 70"
19343;"Werunia GmbH";"01731";"Kreischa";"Spitzbergstr. 7"
19344;"Pharmaka GmbH & Co. KG";"45141";"Essen";"Tenderweg 13"
19345;"Ayono Chemie GmbH";"81243";"München";"Maria-Eich-Str. 5"
19346;"Aps All Pharma Service Nettetal GmbH";"41334";"Nettetal";"Am Bahndamm 3"
19348;"Bioenermed GmbH";"64678";"Lindenfels-Kolmbach";"Schulstr. 22"
19349;"Loser & Co. GmbH Vertrieb Von Dentalprodukten";"51381";"Leverkusen";"Benzstr. 1C"
19350;"Believa GmbH";"41239";"Mönchengladbach";"Jäger Str. 2"
19351;"Novi-Dent Ug & Co. KG";"28876";"Oyten";"Teneverstr. 14a"
19352;"Hauer Naturprodukte Christian Hauer";"25557";"Thaden";"Schulstr. 5"
19355;"Chocolat Schönenberger AG";"6015";"Luzern";"Täschmattstr. 10"
19358;"Salin Medicair GmbH";"55130";"Mainz";"Wilhelm-Theod.-Römheld-Str. 14"
19361;"Am International Tesla AG";"7971 AK";"Havelte";"Wandelbosweg 7"
19362;"Hyben Vital International Aps";"5953";"Tranekär";"Klavseböllevej 2"
19363;"Marckyrl Pharma GmbH";"26871";"Papenburg";"Hauptkanal links 36"
19364;"FD Pharma GmbH";"77694";"Kehl";"Siemensstr. 11"
19367;"Hyaktiv Ug (Haftungsbeschränkt)";"30659";"Hannover";"Sutelstr. 26"
19372;"GD Medical Pharma B.V.";"5652 CL";"Eindhoven";"Hastelweg 224"
19374;"Hakle GmbH";"40589";"Düsseldorf";"Bonner Str. 201"
19375;"Sengewald Klinikprodukte GmbH";"83101";"Rohrdorf / Thansau";"Adlerstr. 2"
19379;"Swiss Health Care AG";"6003";"Luzern";"Waldstätterstr. 12"
19381;"Infinita GmbH";"10627";"Berlin";"Kaiser-Friedrich-Str. 68A"
19384;"Gr Iron Lions GmbH";"9071";"Köttmannsdorf";"Margaretheneratr. 22"
19385;"Ruehe Healthcare GmbH";"12105";"Berlin";"Rathausstr. 51a"
19386;"Micrel Medical Devices Deutschland GmbH";"40479";"Düsseldorf";"Kaiserstr. 50"
19387;"Gintec Europe GmbH";"68623";"Lampertheim";"Wilhelmstr. 21"
19388;"Healing Herbs GmbH";"22083";"Hamburg";"Hamburger Str. 182"
19389;"Bioline B.V.";"2224 RW";"Katwijk";"┤T Schip 14"
19390;"Synofit Europe B.V.";"3752 DE";"Spakenburg";"Oude Bocht 3"
19391;"Marevi S.A.";"08907";"Hospitalet De Llobregat-Barcelona";"Carretera Del Mig 175"
19392;"Vivere GmbH";"65193";"Wiesbaden";"Richard Wagner Str. 23"
19393;"Orange Pet GmbH";"46414";"Rhede";"Mühlenweg 55"
19394;"Dr. Cichos Kosmetik Dr. Christoph Cichos";"01468";"Moritzburg";"Bahnhofstr. 7c"
19395;"Glycana Ug (Haftungsbeschränkt)";"14943";"Luckenwalde";""
19400;"Schick Medical GmbH";"78628";"Rottweil";"Auf Dem Wall 29"
19403;"Hvm Medical Products GmbH";"36199";"Rotenburg";"Industriestr. 11"
19405;"Zweasy GmbH";"54295";"Trier";"Schützenstr. 16"
19406;"Promaderm Limited";"80469";"München";"Auenstr. 100"
19407;"Bodfeld-Apotheke E.K.";"38875";"Elbingerode";"Susenburger Str. 14"
19408;"Vivatrex GmbH";"52062";"Aachen";"Martinstrasse 10-12"
19411;"Smilestore Kay Link";"46240";"Bottrop";"Weilbrock 19a"
19413;"Thrust Vector Limited";"64528";"Rüsselsheim";"Moselstr. 35a"
19415;"Twa Brands Ug";"20149";"Hamburg";"Hansastr. 17"
19416;"AqVida GmbH";"20355";"Hamburg";"Kaiser-Wilhelm-Str. 89"
19422;"Solanatur GmbH";"66113";"Saarbrücken";"Jenneweg 160"
19424;"Bradford & Hamilton B.V.";"4704 RH";"Roodendaal";"Hoge Bergen 1"
19428;"Mpg & E Handel Und Service GmbH";"24582";"Bordesholm";"Moorweg 105"
19429;"Platanen-Apotheke Apotheker Bernhard Fuchs";"63739";"Aschaffenburg";"Platanenallee 19"
19430;"Natura Trading B.V.";"5632 CW";"Eindhoven";"Weegschaalstraat 3"
19434;"Dimk GmbH Deutsches Institut Für Medizinische Kosmetik";"06120";"Halle Saale";"Weinbergweg 23"
19437;"Vitalitaet GmbH";"13086";"Berlin";"Wigandstaler Str. 3"
19438;"Elefanten-Apotheke Annette Sieckmann-Linck E.K.";"22305";"Hamburg";"Fuhlsbüttler Str. 140"
19440;"Medicare Online GmbH";"21109";"Hamburg";"Fitgerweg 9"
19441;"Symbiovaccin GmbH";"35745";"Herborn";"Auf Den Lüppen 8"
19442;"Inlabo Herr Lark-Lajon Lizerman";"13353";"Berlin";"Lütticherstr. 7"
19443;"Innobeauty GmbH";"85774";"Unterföhring";"Feringastr. 12A"
19446;"Ew Erfrischungswerk Ug (Haftungsbeschränkt)";"52538";"Selfkant";"Breberener Str. 14"
19447;"Pxd Praxis-Discount GmbH";"49078";"Osnabrück";"Hans-Wunderlich-Str. 6"
19449;"Medfem GmbH";"88142";"Wasserburg";"Halbinselstr. 37"
19450;"Ticksafe GmbH";"90402";"Nürnberg";"Karl-Grillenberger-Str. 1"
19452;"Medizin Consulting Gabriela Dautzenberg-Meyer";"44797";"Bochum";"Weitmarer Holzstr. 54"
19454;"Leitner Lifecare GmbH";"27432";"Bremervörde";"Zevener Str. 9"
19455;"Anthroposan Heilmittel Chem. Pharm. Arzneimittel Großh. e.K.";"98716";"Geraberg";"Ohrdrufer Str. 15"
19457;"Bavarian Nordic A/S";"3490";"Kvistgaard";"Hejreskovvej 10A"
19459;"Aegerion Pharmaceuticals GmbH";"80539";"München";"Maximilianstr. 35A"
19460;"Hygiene-Factory Peter Stickel";"71336";"Waiblingen Neustadt";"Neustadter Hauptstr. 92"
19461;"Sanipflege GmbH";"71686";"Remseck Am Neckar";"Hintere Str. 41"
19462;"Hs-Vertrieb - Ecess Ece Sezer";"87600";"Kaufbeuren";"Georg-Riedel-Str. 4"
19466;"Bugslock Ltd. Austria";"1100";"Wien";"Heimkehrergasse 21"
19467;"Beautysweeties GmbH";"20457";"Hamburg";"Grosser Grasbrook 9"
19468;"STADA GmbH";"61118";"Bad Vilbel";"Stadastr. 2-18"
19469;"CP GABA GmbH";"20097";"Hamburg";"Beim Strohhause 17"
19470;"Gut Saunstorf GmbH";"23966";"Saunstorf";""
19471;"Cito Med Arzneimittel Vertriebs GmbH";"64404";"Bickenbach";"Carl-Zeiss-Str. 7"
19473;"Amomed Pharma GmbH";"1150";"Wien";"Storchengasse 1"
19475;"Nutrimedical B.V.";"2631 CD";"Nootdorp";"Kerkweg 68"
19476;"Damia GmbH";"10115";"Berlin";"Chaussee Str. 29"
19479;"Urbanmed Kg";"66740";"Saarlouis";"Postgässchen 1"
19480;"Natamil GmbH";"80336";"München";"Schillerstr. 40B"
19481;"Alliance Pharmaceuticals Limited";"SN15 2BB";"Chippenham Wiltshire";""
19482;"Dr. Kleanthous Kosmetik GmbH";"68789";"St. Leon-Rot";"Opelstr. 22"
19483;"Procon Lang GmbH";"68199";"Mannheim";"Höferstr. 18"
19484;"Emu Europe GmbH";"63607";"Wächtersbach";"Wirtheimer Str. 18"
19485;"Arcotec Mobilfunktechnik GmbH";"30827";"Garbsen";"Hertzstr. 15"
19489;"Mediring GmbH";"40878";"Ratingen";"Dechenstr. 15a"
19491;"Dr. Clark Zentrum AG";"6343";"Rotkreuz";"Industriestr. 13"
19493;"Twosmile GmbH";"66115";"Saarbrücken";"Nell-Breuning-Allee 10"
19494;"Veris Nahrungsmittel GmbH";"55425";"Waldalgesheim";"Ringstr. 1"
19495;"Professional Disposables International Limited";"CH6 5EX";"Flint";""
19497;"Ifga GmbH";"47608";"Geldern";"Westwall 43"
19498;"Bivi-Tec GmbH";"86971";"Peiting";"Schönriedlstr. 17"
19499;"St Global GmbH";"70174";"Stuttgart";"Lange Str. 18"
19503;"Bob Martin GmbH";"40472";"Düsseldorf";"Wahlerstr. 22"
19504;"Livica GmbH";"66663";"Merzig";"Trierer Str. 223"
19505;"Skineco Kristina Djakovic";"61137";"Schöneck";"Bahnhofstr. 36"
19506;"Iatrovision GmbH";"30539";"Hannover";"Expo Plaza 3"
19508;"Skinhelp GmbH";"74613";"Öhringen";"Goppeltstr. 33"
19510;"Noweda Apothekergenossenschaft Eg";"45143";"Essen";"Heinrich-Strunk-Str. 77"
19511;"Inqua GmbH";"82229";"Seefeld";"Moosdorfstr. 1"
19512;"Vitamer Gbr Sebastiaan Kok / Maria E. Pichler-Paulus";"76646";"Bruchsal";"Am See 14"
19513;"Will-Pharma - Warehouse Europe";"1301";"Wavre";"Rue Du Manil 80"
19515;"Evivamed GmbH";"82211";"Herrsching";"Franz-Zell-Str. 7"
19517;"Haeberle GmbH + Co. KG";"70565";"Stuttgart";"Breitwiesenstr. 13"
19518;"Oxycare GmbH Sauerstoff U. Beatmungstechnik";"28307";"Bremen";"Holzweide 6"
19519;"Kröner Medizintechnik GmbH";"57610";"Altenkirchen";"Driescheiderweg 40-42"
19522;"Medicus Institut Sinavita Dr. Salaheddin Faraji";"35578";"Wetzlar";"Bergstr. 47"
19523;"Tsi GmbH & Co. KG";"27404";"Zeven";"Südring 26"
19524;"Embamed Handels- GmbH";"9462";"Bad St. Leonhard";"Tuschenkogelstr. 443"
19526;"Laboratoire Cevrai F.C.V.";"34200";"Sete";""
19527;"Nimbus 13 GmbH";"8853";"Lachen";"Bahnhofplatz 10"
19529;"Bitop AG";"58453";"Witten";"Stockumer Str. 28"
19530;"Cellavent Healthcare GmbH";"40589";"Düsseldorf";"Reisholzer Werftstr. 76"
19531;"Havsund GmbH";"82335";"Berg";"Mühlgasse 7"
19532;"Cybernetto Handels- GmbH";"60386";"Frankfurt Am Main";"Salzschlirfer Str. 4"
19533;"Innosnack GmbH";"82152";"Planegg";"Lochhamer Str. 29a"
19534;"Glaxton Biotech Deutschland GmbH";"79801";"Hohentengen";"Industriestr. 4"
19536;"Pharma Osterholz GmbH";"27711";"Osterholz-Scharmbeck";"Sachsenring 11"
19539;"Jesamed E.K. Inh. Jennifer Budweg";"36151";"Burghaun";"Kirchberg 15"
19540;"Alnapharm GmbH & Co. KG";"22399";"Hamburg";"Poppenbütteler Bogen 68"
19541;"Ralf & Gudrun Berndt Gbr - Insecticide 2000";"02708";"Lawalde-Kleindehsa";"Dorfstr. 18"
19543;"Colin S By Tim Johl Tim Colin Johl";"69168";"Wiesloch";"Römerstr. 8"
19544;"Sanopharm Arzneimittelvertriebs GmbH";"30625";"Hannover";"Schoppenhauerstr. 26"
19545;"Eska-Cos Siegfried Heinz Klein";"74372";"Sersheim";"Friedrichstr. 13"
19546;"Mcairlaid'S Nordic Oü";"13914";"Tallinn";"Läänemere Tee 74"
19547;"Gentium SpA";"22079";"Villa Guardia (Co)";"Piazza Xx Settembre 2"
19549;"Dr. Krey Vital Ug (Haftungsbeschränkt)";"51375";"Leverkusen";"Albertus-Magnus-Str. 54"
19550;"Aposan GmbH";"51105";"Köln";"Gottfried-Hagen-Str. 40"
19552;"Prophymed GmbH";"26135";"Oldenburg";"Friedrich-Rüder-Str. 1"
19553;"Meditrax GmbH";"7532";"Litzelsdorf";"Unterleiten 48"
19554;"Oiarso S. Coop";"20128";"Hernani";""
19555;"Auro Pflanzenchemie AG";"38122";"Braunschweig";"Alte Frankfurter Str. 211"
19558;"Bioratio GmbH";"78467";"Konstanz";"Fritz-Arnold-Str. 11"
19559;"Fri-Tech GmbH";"78224";"Singen";"Zum Espen 3"
19561;"Cpr GmbH";"31157";"Sarstedt";"Im Kirchenfelde 8"
19563;"Lipoelastic GmbH";"13509";"Berlin";"Holzhauser Str. 9"
19564;"Condical Espana S.L. (Secolino)";"03206";"Elche (Alicante)";""
19566;"Nec Plus Ultra Cosmetics GmbH";"20146";"Hamburg";"Durchschnitt 12"
19569;"Kadie Natural Dietmar Klaus Sommer E.K.";"69190";"Walldorf";"Hauptstr. 8"
19570;"Alp GmbH & Co. KG";"28237";"Bremen";"Gröpelinger Heerstr. 141"
19571;"Detowa Naturprodukte Mahmut Demirpolat";"58553";"Halver";"Burgweg 26"
19572;"Kr Cosmetics Richard Kraus";"86657";"Bissingen";"Fronhofen 39"
19575;"Lavatherm GmbH";"85053";"Ingolstadt";""
19576;"Klinge Pharma GmbH";"83607";"Holzkirchen";"Bergfeldstr. 9"
19577;"Dr. A. & L. Schmidgall GmbH & Co. KG";"1121";"Wien";"Wolfganggasse 45-47"
19580;"Kyberg Medical GmbH";"82041";"Oberhaching";"Keltenring 8"
19581;"Kiopharm GmbH & Co. KG";"25358";"Horst";"Buschweg 10"
19584;"Nic Natural Medical Products GmbH";"66424";"Homburg";"Fabrikstr. 51"
19585;"Thomas Lange Medizintechnik / Tl-Meditec";"25566";"Lägerdorf";"Dorfstr. 6"
19588;"Stephan Allgaier Ug (Haftungsbeschränkt)";"10707";"Berlin";"Xantener Str. 9"
19589;"Wolfram Medenbach";"99867";"Gotha";"Nelkenberg 13"
19591;"Cinogy GmbH";"37115";"Duderstadt";"Max-Näder-Str. 15"
19592;"Ipsana Pharma GmbH";"4060";"Leonding";"Nordhangweg 1"
19597;"Antar Medizin GmbH";"12627";"Berlin";"Döbelner Str. 1"
19598;"Konzept16drei GmbH";"64347";"Griesheim";"Schöneweibergasse 103"
19600;"Laboratoires C.T.R.S.";"92100";"Boulogne-Billancourt";""
19603;"Kerpers Innovation Handels GmbH";"40545";"Düsseldorf";"Düsseldorferstr. 90"
19604;"Hocoma AG";"8604";"Volketswil";"Industriestr. 4"
19606;"Bioventus Coörperatief U.A.";"2132 LS";"Hoofddorp";"Taurusavenue 31"
19608;"Inocare Medical GmbH";"69253";"Heiligkreuzsteinach";"Eiterbacher Str. 16"
19610;"Klein Ausrüstungstechnik GmbH";"51674";"Wiehl";"Neuwiehlerstr. 1"
19612;"Dach Schutzbekleidung GmbH & Co. KG";"76467";"Bietigheim";"Im Sonnenschein 9"
19614;"Micreos Human Health B.V.";"2585 EV";"Den Haag";"Bankaplein 3"
19615;"Sinophytovital GmbH";"95652";"Waldsassen";"Kolpingstr. 2"
19616;"Medovent GmbH";"55129";"Mainz";"Friedrich-Koenig-Str. 3"
19617;"Iquani Dr. Felix Enrique Sierra Zuleta";"35039";"Marburg";"Alfred-Wegenerstr. 8"
19618;"Medi Mundus GmbH & Co. KG";"1140";"Wien";"Anzbachgasse 102"
19619;"Mermaid Medical GmbH";"22081";"Hamburg";"Stückenstr. 17"
19620;"Aquatex GmbH";"53340";"Meckenheim";"Am Wiesenpfad 43"
19622;"Canoma Pharma GmbH";"54570";"Kalenborn-Scheuern";"Brunnenstr. 8"
19623;"Medico-Lab GmbH";"21423";"Winsen";"Lüneburger-Str. 14-16"
19625;"Otsuka Novel Products GmbH";"80636";"München";"Erika-Mann-Str. 21"
19626;"Büroschotte Ug (Haftungsbeschränkt)";"47228";"Duisburg";"Moerser Str. 267"
19627;"Heatpaxx Ohg";"18574";"Garz Ot Karnitz";"Am Kniepower See 23"
19628;"Luftikus GmbH Offene Wundverbände";"10777";"Berlin";"Spichernstr. 11"
19630;"Wym Germany GmbH";"63778";"Goldbach";"Altmutterweg 1"
19633;"Bliss Ayurveda Europe GmbH";"81476";"München";"Forstenrieder Allee 183"
19634;"Apel Ozon- Und Wassertechnik GmbH";"34128";"Kassel";"Wolfhagerstr. 396"
19637;"Happyplast GmbH";"30900";"Wedemark";"Stiller Winkel 5"
19640;"Teveno-Medi GmbH";"68782";"Brühl";"Sonnenweg 8"
19641;"Flutees Verwaltungsgesellschaft Mbh";"53501";"Grafschaft";"Schmittenweg 13a"
19642;"Sage Products Coöperatief U.A.";"1101";"CM Amsterdam";"Herikbergweg Luna ArenA 238"
19643;"Viabiona Limited";"6461 KB";"Kerkrade";"Eurodepark 1-28"
19644;"Hippflow GmbH";"10627";"Berlin";"Bismarckstr. 41"
19646;"VISUfarma GmbH";"10719";"Berlin";"Kurfürstendamm 21"
19648;"De Long Import / Export E.K.";"77654";"Offenburg";"Weinstr. 128"
19649;"Medigrün Naturprodukte GmbH";"67547";"Worms";"Wensheimerstr. 71"
19650;"Aragon Net GmbH";"90475";"Nürnberg";"Steigwiesen 27"
19652;"Vamedis Deutschland GmbH";"81379";"München";"Hofmannstr. 5"
19653;"Kremezzat Getränkeproduktions GmbH";"1010";"Wien";""
19654;"Diekjobst GmbH Sport & Medizin";"32758";"Detmold";"Am Palsberg 6"
19658;"ELPEN Pharma GmbH";"12169";"Berlin";"Bismarckstr. 63"
19660;"Philips GmbH Respironics";"20099";"Hamburg";"Lübeckertordamm 5"
19667;"Microcos GmbH";"85748";"Garching B. München";"Mühlfeldweg 3"
19669;"Dentissacare GmbH";"86420";"Diedorf";"Alter Postweg 13"
19670;"Vista Verde GmbH";"79868";"Feldberg";"Schächeleweg 10"
19671;"Oralflora Ug (Haftungsbeschränkt)";"49393";"Lohne";"Widukindstr. 49"
19672;"Cardio First Angel Ug (Haftungsbeschränkt)";"80802";"München";"Ursulastr. 1"
19673;"ODS Pharma GmbH";"20095";"Hamburg";"Raboisen 38"
19674;"Oxford Biolabs Limited";"OX4 4GA";"Oxford";""
19676;"SC Johnson Professional GmbH";"47803";"Krefeld";""
19678;"Certmedica International GmbH";"63741";"Aschaffenburg";"Magnolienweg 17"
19679;"Ottoman GmbH";"14974";"Ludwigsfelde";"Potsdamer Str. 109a"
19681;"Batist Medical A.S.";"54941";"Cerveny Kostelec";"Nerudova 309"
19683;"Spa Maroc E.K.";"82152";"Krailling";"Bergstr. 16"
19684;"Quadriga Development Ltd";"W1T 5AH";"London";""
19686;"Aargau & Glas Pharmagrosshandel Ltd. Niederlassung Deutschland";"09484";"Oberwiesenthal";"Annaberger Str. 40"
19689;"Kozbach Pharma";"1170";"Wien";"Zeillergasse 19"
19690;"Innomedis AG";"50996";"Köln";"Walther-Rathenau-Str. 5"
19693;"PriSoMa GmbH";"61476";"Kronberg";"Frankfurter Str. 15"
19694;"Euromed GmbH";"40210";"Düsseldorf";"Charlottenstr. 75"
19695;"Pharmini Handelsgesellschaft M.B.H.";"1010";"Wien";""
19698;"Doubleice S.R.L.";"31058";"Susegana";"Via Dei Colli 108"
19700;"Multinova Ltd. & Co. KG";"83071";"Stephanskirchen";"Wasserburgerstr. 133"
19703;"Cipla Europe NV";"2018";"Antwerpen";"De Keyserlei  Box 19 58-60"
19704;"Graichen Produktions-Und Vertriebs GmbH";"64625";"Bensheim";"Darmstädter Str. 127"
19705;"Bioprophyl GmbH";"56729";"Nitz";"Erlenweg 2"
19706;"San Omega GmbH";"10243";"Berlin";"Gubener Str. 47"
19708;"Bestmediaweb Ltd.";"EC1V 4 PW";"London";""
19712;"A. Moras & Comp. GmbH & Co. KG";"50226";"Frechen";"Europaallee 42"
19713;"Ayushakti B.V.";"3201 LT";"Spijkenisse";"Theemsweg 27"
19714;"Relax Natürlich Wohnen GmbH";"5162";"Obertrum Am See";"Thurerweg 3"
19715;"Insitumed GmbH";"21029";"Hamburg";"Curslacker Neuer Deich 44"
19716;"Dr. Med. Christine Schrammek Kosmetik GmbH & Co. KG";"45127";"Essen";"Kibbelstr. 6"
